,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096,0.0794874688238096
2,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902,0.10179778968841902
3,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846,0.11348010830658846
4,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798,0.12149975119023798
5,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833,0.13160172727461833
6,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612,0.13779515011840612
7,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802,0.1443789126317802
8,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903,0.1421701262227903
