,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
0,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454
1,22241039.934329744,22174570.17551831,22118139.02660072,22168560.8339329,22141106.57325656,22115666.948551666,22141844.80144117,22133370.98238974,22190977.189502783,22140184.787368033,22125119.72119298,22105661.839110885,22210631.88301234,22037646.09518421,22087356.595608555,22051222.614957646,22177462.76103536,22076108.444324706,22119783.087494835
2,21909859.615731485,22020515.45153685,22043880.520463783,21951617.20949363,22089814.597101614,21938592.993671842,21974967.3153803,22052748.167725656,22014137.214391444,21971629.85763871,21952504.582696747,21945703.234699097,22008759.739522427,21933149.28822297,21939171.028528024,21943376.84613967,21941868.85949082,21925359.957758054,21992846.046065718
3,21483571.592321187,21307297.206679486,21559171.993254654,21425178.86818697,21261209.00688177,21325525.87870916,21368590.97301963,21308907.114398815,21413048.967757687,21331608.766211975,21365558.00591914,21284008.151065428,21337517.138988372,21246811.519170597,21397713.82600732,21242507.087042935,21355861.53138621,21366007.01284712,21354973.59522796
4,21322436.172544114,21179583.950320777,21408381.90392166,21201579.595334403,21051586.351435356,20935160.563713703,21060267.514999468,21037214.922713287,21075380.099553414,21123726.488884367,20978916.699193686,21032557.850350894,21074747.55295659,20936930.35265636,21100765.94796276,20999292.432672247,21093407.796458006,21049715.217538353,21107145.395157367
5,21298046.44248154,21162920.104908463,21327910.413606733,21175907.13111739,21020330.075961996,20960677.67841389,21042019.399705,21070811.80791902,21077471.693931654,21095204.828463793,20995497.490194928,21069044.644242756,21076565.691709682,20957410.16595687,21139037.187182233,20978073.720696647,21122351.37486355,21044298.90456355,21117178.429348484
6,21334672.562092658,21200604.473436102,21204307.59416367,21040671.46250468,20905827.112887293,20934692.502360545,21013730.8372018,21020512.61083083,20955790.929595117,20957481.480630904,20889140.501353864,20938933.000544358,20967991.12015688,20925294.68104019,21010925.385768898,20937919.96517706,21004550.998896964,20934212.389715496,20967560.268287167
7,21173410.880438387,21132366.057044588,21064826.44773288,20971620.684606843,20870582.114637364,20891716.375123087,20925122.528002474,20879980.282266945,20853779.05681175,20859848.679421023,20855298.610292383,20855212.776933216,20908394.314040713,20868388.180284586,20922104.2999088,20858597.4065224,20976582.028339833,20824960.662306253,20909207.881411362
8,21217156.540639225,21145038.333918527,21040155.16705985,20913995.030651383,20860879.05583358,20864716.240207333,20878132.65487651,20826101.581886984,20837445.312315706,20827361.879764203,20834906.570008755,20823654.67380599,20873565.603112005,20798002.381377116,20842030.258914597,20814726.739462916,20948133.742715012,20829790.011322252,20896341.558001846
