,nsample_104,nsample_117,nsample_130,nsample_143,nsample_156,nsample_169,nsample_182,nsample_195,nsample_208,nsample_221,nsample_234
11,1.4840829627153715e-156,2.0581520743271753e-155,2.0581520743271753e-155,3.930662208456009e-157,3.930662208456009e-157,3.930662208456009e-157,1.4840829627153715e-156,1.4840829627153715e-156,1.0379133311020923e-157,3.930662208456009e-157,2.0966008139371923e-155
10,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.002393409648884169,0.002393409648884169,0.002393409648884169,0.0023842934764300395,0.002393409648884169,0.0017162135084044633,0.0020287627507189713,0.0017162135084044633
9,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.012912352230759101,0.0170346454925208,0.012912352230759101,0.012912352230759101,0.012912352230759101,0.014821087489156493,0.012912352230759101,0.012912352230759101
8,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.14800172615783094,0.13385273551786803,0.13385273551786803,0.12051526066065596,0.12020955966603256,0.12051526066065596,0.13385273551786803,0.13385273551786803
7,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.3136800387320582,0.3136800387320582,0.3136800387320582,0.34112475112661245,0.34112475112661245,0.4006338815832625,0.34112475112661245,0.3404386333167486
6,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.3136800387320582,0.43260886958153144,0.4659595288557257,0.4659595288557257,0.4659595288557257,0.43260886958153144,0.34112475112661245,0.3404386333167486
5,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.6101664688189142,0.5728904395829821,0.5728904395829821,0.5728904395829821,0.609234568088016,0.609234568088016,0.6101664688189142,0.571975096058238
4,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.9937026761524456,0.9969602438295625,0.9969602438295625,0.9969602438295625,0.9969602438295625,0.9969602438295625,0.9969602438295625,0.9937026761524456
3,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.9937026761524456,0.9969602438295625,0.9969602438295625,0.9995502785541052,0.9995296078724036,0.9998734489003387,0.9998734489003387,0.9995502785541052
2,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.9937026761524456,0.9969602438295625,0.9969602438295625,0.9995502785541052,0.9995296078724036,0.9998734489003387,0.9998734489003387,0.9995502785541052
1,1.4840829627153715e-156,2.0581520743271753e-155,0.003311056963176061,0.9937026761524456,0.9969602438295625,0.9969602438295625,0.9995502785541052,0.9995296078724036,0.9998734489003387,0.9998734489003387,0.9995502785541052
