,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
0,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454
1,34305925.88864667,34338553.60502644,34413695.11155791,34549049.09960751,34652682.96455891,34305000.44415328,34882009.22754072,34603026.2806423,34425226.8545861,34626928.78712855,34575776.303524256,34583776.93309922,34569997.0889605,34661603.399088085,34647870.19067976,34734921.757685944,34673962.07030913,34504348.63401732,34816941.25943755
2,35090001.06795785,34543763.47893638,34590446.69682068,35453310.504047945,35093730.65408886,34832477.529035605,35310413.77374254,34858508.51297996,34946944.881966375,35158265.68512875,35257186.975524396,35086978.73755451,35137244.69139933,35310637.54002215,35326791.64557071,35202776.46223223,35195750.71212664,35074122.77145018,35384434.94695562
3,34855937.123862736,34898988.05107649,34787916.20656446,35117639.55579378,35036976.9333995,34918384.85474742,35339882.16126164,34906778.01617828,35039629.60924643,35325760.2105255,35308784.95477211,35066693.48199477,35151515.37543669,35342863.16918214,35322141.37539372,35394432.50641671,35221898.43489219,35172391.06478773,35513428.49200563
4,34714266.202610694,34896972.31302743,35015468.81284635,35306294.06452398,35191339.49391171,35320617.07359881,35372921.63016473,35121563.772717655,35319979.98569388,35439395.42066513,35358482.5766198,35302350.63934552,35324580.90749276,35503143.85297055,35443136.5842129,35494870.03458201,35521479.13664586,35361721.5115579,35565547.1671284
5,34607428.208153374,35321004.20685359,35180649.75860281,35377894.78293159,35527810.393072106,35400102.50997354,35584666.89312296,35163139.957961746,35323371.635482505,35578896.0302594,35423602.7620596,35524645.810199104,35629446.9073163,35756247.96943184,35676424.40786206,35560473.998474345,35575649.73486684,35495895.029915735,35804500.641705975
6,34685731.50773737,35503717.66321272,35177854.619055085,35323658.32813552,35357915.51274123,35520799.7470043,35554106.862754636,35237350.451485,35433134.90044676,35511923.40977089,35499375.52042414,35601254.9786016,35791513.1804534,35801778.800481826,35690365.23244794,35515101.48709926,35649128.21784586,35472387.37176268,35829743.49237441
7,34697495.35912126,35640622.05661973,35161692.150041535,35580488.43576944,35465142.5633136,35476572.24714443,35589163.81957794,35245123.17953999,35495015.82896939,35670864.48543513,35625864.934109196,35682683.50691894,35825248.493132085,35828416.80251683,35729217.2909352,35580961.85117101,35575169.12279896,35483609.108814746,35977642.30130968
8,34561237.28109242,35627747.50253351,35185709.33415595,35566929.71734554,35438176.84735415,35510629.39018439,35595453.27000894,35192918.65249469,35466080.774734795,35622134.58430229,35595928.2553552,35612898.66796467,35800158.71397649,35806524.10625036,35698784.628556795,35571600.19555228,35586835.37738156,35447193.15559022,35936387.71089957
