,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
0,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539,27259040.34674539
1,22074078.25639116,21996119.640794884,21985329.814801697,22034323.132584784,21968119.061086826,21997560.96520197,22012960.331022974,22043808.766290464,22083217.975657865,22061653.337053362,22024806.660362907,22009853.8289408,22125433.254114,21964794.609949004,22028220.515243914,21993951.768432617,22090787.17612694,21988372.50759582,22042647.94298178
2,21754687.209641304,21891636.415026814,21885031.394255042,21833209.48526386,21929366.88732692,21845936.255943038,21882051.264624365,21942004.30949628,21906850.160053827,21912543.408583064,21842284.968958464,21846252.81662604,21942895.232457176,21858603.099021003,21848991.048847817,21857432.94369911,21864601.560959637,21851362.533954024,21910395.6840349
3,21255340.71521244,21095432.773406226,21392167.55957084,21218795.468731813,21055747.02920448,21118795.82037873,21202482.630839936,21150801.52381862,21263109.799850762,21214190.918813895,21251058.30451835,21198394.36548905,21233348.974897746,21157320.88750026,21250658.724259444,21111969.094597206,21220416.77010746,21236357.545265853,21241783.83625776
4,20988766.364425346,20918444.86881372,21192838.650774475,21018505.739581723,20829636.29033235,20786295.58243028,20917984.02054815,20901847.039914936,20884210.437237673,20988557.22167895,20812735.805722747,20936229.09044846,20982488.03157256,20839198.718431,21014658.16951278,20873334.91504513,20993559.98628114,20917801.210680578,20997630.08304607
5,21010416.40915182,20945932.10941626,21134678.766398873,21002584.631865427,20850834.176355254,20806460.512413014,20888355.16873935,20906785.893849313,20914947.032789137,20966320.54099388,20837933.952274796,20962204.65543077,20993742.11166615,20856584.71821212,20993937.82715271,20851627.66479833,20994339.34278531,20938855.56876692,20998467.93986884
6,20815737.60755611,20903181.68675781,20988056.239813723,20783986.582571395,20735920.543078758,20626518.023971055,20844811.117997773,20829269.39099186,20800456.254930794,20752445.15838132,20741786.040807847,20768958.223178167,20871329.40541575,20784095.23106233,20873574.553314004,20786248.63965238,20884802.844451576,20805490.33575032,20840350.71223508
7,20772992.76564579,20802760.84997242,20841871.62870635,20785930.99977373,20672846.739384674,20647502.874794595,20742591.088644143,20741741.56403134,20662158.014869273,20642729.517740417,20701360.30379032,20725693.75263043,20797633.171249032,20748357.93985666,20761410.028135758,20695099.765709724,20851264.253982123,20714995.44513529,20799495.510103915
8,20728779.48416391,20730004.569367915,20794049.91269339,20757909.17044651,20631182.126624938,20625923.831063416,20708433.764730223,20707801.318326063,20658289.96366288,20630901.40417164,20693269.83157005,20688483.4230936,20786862.447127394,20686469.334552627,20732921.117554974,20681277.963747468,20819022.31698632,20690490.44963894,20797067.159774292
