,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
0,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454,27259040.3467454
1,35921997.690409236,35959896.63201249,35325747.83158894,35248099.547545105,35358828.881375045,34885784.29465561,35472147.0291788,35125305.586484104,35080251.576081336,35274014.77957302,35283152.30333539,35167001.3953482,35109465.188294604,35140227.09418191,35176168.04845619,35174984.81328971,35037978.878878444,35018699.2831085,35237558.669676706
2,36664872.69502142,35760597.260920614,35853818.63703427,36212082.366011634,35679220.28570678,35727657.96953452,36144805.52049345,35664265.37258437,35605914.81638699,35791139.86721944,35939158.12702698,35685705.45179022,35844500.356580175,35902954.38533715,35969183.172613055,35667402.19513078,35647122.27881586,35645115.35684681,35845576.47753477
3,36493473.75583048,35958126.971779495,36027284.06140329,36515525.23075248,35997113.55452719,35624024.70066354,36070831.70291339,35483262.740392536,35678525.48569044,36012293.530034736,35919980.92975564,35741717.723896444,35730641.208804235,36046092.72089682,35893424.557695605,35839373.92477719,35693423.40074357,35863840.688929796,36094768.22223781
4,36585949.77212112,36227078.079448536,35930944.09285686,36211573.97247245,36266132.60510371,36053808.66333392,36107153.84206425,35951538.85146044,35896898.99428758,36075802.20716533,36032331.93521353,35849936.54682932,35942955.373980656,36209775.90290374,36081348.087514095,35994358.23576181,35998111.73433429,35887104.69555512,36266662.843528174
5,36612236.96540432,36404531.09832842,36131612.76743492,36892788.34949049,36296892.96818557,36144961.16961607,36289066.07356021,35760843.04816098,36066676.69854433,36345159.75407089,36157476.41157649,36069432.07730716,36316171.67322652,36330531.63094586,36242916.24603431,36167512.22146538,36184587.54913828,35976284.70450557,36416937.297502935
6,37343309.53376954,36461045.26373788,36178744.39217554,36815082.16497375,36459763.90754848,36268962.68182847,36201409.734099805,35968166.47608475,36127676.41430294,36321878.1410837,36170036.89053328,36244239.43035086,36296878.83631959,36489201.931637496,36248970.43690603,36114670.367866755,36017657.8584254,36062492.61141351,36538628.82751297
7,37506965.34123455,36563651.987168044,36045310.17393875,36816258.739573084,36407669.77943492,36396835.9306223,36266032.10722893,35971083.28314716,36271211.60451976,36427982.42211163,36206080.39573781,36308791.474322736,36388480.39611344,36376843.26119976,36361358.487664685,36310326.80337683,36027177.57828895,36149028.34274046,36682995.5360904
8,37332976.496308945,36514742.44935611,36078714.998727895,36802201.11071247,36512263.3352589,36344522.904525094,36248878.94452697,36009153.25575412,36222043.43642132,36462911.8644477,36216874.45936985,36247322.60727,36359853.08918188,36378519.23077712,36332972.45078765,36289190.715704,36050614.392879345,36106893.030415006,36659534.929836854
