,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000
0,0.54,0.5373166666666667,0.5525,0.54439,0.5436666666666666,0.556,0.5605,0.5531,0.5594,0.554359090909091,0.5446666666666666,0.5563076923076923,0.5561392857142857,0.5590666666666667,0.56024375,0.5601088235294117,0.560775,0.560628947368421,0.5618974999999999
1,0.104,0.102,0.0995,0.1096,0.102,0.10257142857142858,0.095,0.10288888888888889,0.1086,0.10345,0.10649583333333333,0.10169230769230769,0.11457142857142857,0.10493333333333334,0.1075,0.10422941176470589,0.106775,0.10326052631578948,0.1081975
2,0.038,0.03,0.0285,0.0296,0.025333333333333333,0.030571428571428572,0.0255,0.029333333333333333,0.026195000000000003,0.02909090909090909,0.027,0.02691923076923077,0.02614285714285714,0.027066666666666666,0.022625,0.023173529411764707,0.02710833333333333,0.02663157894736842,0.0280975
3,0.032,0.03,0.0245,0.024,0.021333333333333333,0.023428571428571427,0.01824375,0.022222222222222223,0.0208,0.021454545454545455,0.02,0.01953846153846154,0.01985357142857143,0.0196,0.01825,0.017764705882352943,0.01911111111111111,0.021473684210526315,0.0194
4,0.02,0.018666666666666668,0.016,0.0144,0.013333333333333334,0.011428571428571429,0.0115,0.01,0.0106,0.010363636363636363,0.010333333333333333,0.01,0.00985357142857143,0.0088,0.008625,0.00811764705882353,0.009222222222222222,0.008736842105263157,0.0077
5,0.011,0.008666666666666666,0.0085,0.0072,0.006666666666666667,0.006,0.006,0.005333333333333333,0.005,0.005272727272727273,0.004829166666666667,0.0047692307692307695,0.004571428571428572,0.0044,0.004625,0.0042352941176470585,0.004222222222222222,0.004105263157894737,0.0039
6,0.009,0.0073166666666666675,0.007,0.0056,0.005333333333333333,0.005142857142857143,0.00475,0.004666666666666667,0.0044,0.004363636363636364,0.004166666666666667,0.004153846153846154,0.004,0.0038666666666666667,0.003875,0.0036470588235294117,0.003777777777777778,0.003681578947368421,0.0036
