,1000,1500,2000,2500,3000,3500,4000,4500,5000
0,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875
1,22683342.02814748,22543589.461744577,22538821.303970583,22590872.700359724,22527455.43207998,22556408.121685006,22551914.04795044,22605567.686376944,22620751.2001979
2,20168461.175219163,19991135.75642906,20432163.146223933,20083540.91446752,19900346.70391425,20069734.30030225,20003402.220403027,20036962.861287013,20250334.29385498
3,20057876.54879634,19747860.894398917,20143836.33886143,19807601.341258395,19690931.904206287,19900479.93232211,19684851.978286516,19944393.788668558,19825724.395079494
4,20111641.382905,19674222.76744629,20037451.92928935,19692483.118873045,19654471.183105603,19676958.548194785,19567539.389870547,19781932.746940006,19744638.54569489
5,19960282.619400904,19672379.0456716,19869749.95308319,19763650.58279697,19659123.924599707,19653501.98671438,19648642.363164842,19629319.60540238,19653556.846349966
