,1000,1500,2000,2500,3000,3500,4000,4500,5000
0,27744116.101241875,27744116.10124187,27744116.101241875,27744116.101241864,27744116.10124187,27744116.101241875,27744116.101241875,27744116.10124186,27744116.101241857
1,27742336.812949788,27756235.764060486,27745150.574797105,27764442.283879578,27766524.09583305,27734819.58938881,27750850.40949019,27755294.168237142,27742940.953121435
2,27265747.685784843,27262826.0023105,27240830.591828015,27280119.482722223,27273957.336234882,27259514.070935808,27268310.429066766,27259851.72814805,27256637.760870043
3,27283835.642137613,27291963.86278553,27272751.44606102,27308042.463763714,27300785.27327393,27287736.95151973,27297222.29280688,27284266.982661173,27279486.203065522
4,27278951.50896227,27284599.307591747,27263776.04482573,27297706.941164557,27296945.119018152,27283562.92883421,27289036.005045272,27279570.977652766,27273328.782776453
5,27283604.624911107,27288171.687561344,27267438.887069594,27301534.058243804,27301477.815686215,27287737.49713441,27293240.23682032,27283776.42938372,27277113.96619273
