,1000,1500,2000,2500,3000,3500,4000,4500,5000
0,0.54,0.5373166666666667,0.5525,0.54439,0.5436666666666666,0.556,0.5605,0.5531,0.5594
1,0.104,0.102,0.0995,0.1096,0.102,0.10257142857142858,0.095,0.10288888888888889,0.1086
2,0.032,0.03,0.0245,0.024,0.021333333333333333,0.023428571428571427,0.01824375,0.022222222222222223,0.0208
3,0.022,0.020666666666666667,0.0199875,0.018,0.016666666666666666,0.017714285714285714,0.01325,0.014444444444444444,0.0142
4,0.017,0.015333333333333332,0.0145,0.01239,0.011325,0.009714285714285713,0.01025,0.008222222222222223,0.009
5,0.011,0.008666666666666666,0.0085,0.0072,0.006666666666666667,0.006,0.006,0.005333333333333333,0.005
