,1000,1500,2000,2500,3000,3500,4000,4500,5000
0,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186
1,36190387.714986145,36102740.9109584,35609002.94994364,35594283.854749545,35668766.63946689,35241155.06878162,35849174.92933307,35435807.03690931,35272014.451343425
2,36936374.99671395,36459326.29452917,36389577.03377631,36921176.579008944,36462121.222882316,36309898.34201841,36526534.14455859,36031680.455640756,36187079.38375775
3,37453846.060035475,36601767.05944633,36730735.44381409,37319495.89764858,36711783.0350818,36576870.42680354,36977926.361126505,36623820.30615621,36617733.77293689
4,37405381.76868164,37152116.64523068,36629879.575287536,37313032.61537347,37053587.59824628,37037169.736005776,36937111.68471411,36571290.20993927,36914271.628037184
5,37386947.11111101,37158979.85183613,36582284.0509566,37312478.97260982,37009443.1535174,37117020.540971324,36899591.19677228,36589357.44591781,36830535.79800105
