,1000,1500,2000,2500,3000,3500,4000,4500,5000
0,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875,27744116.101241875
1,35511389.00108044,35334094.206021026,35268914.120494574,35320295.81698117,35302133.42632793,34852148.51085044,35456171.19388754,35215951.156496875,35092718.65230253
2,35952292.115593016,35754933.32697132,36043794.74902788,36211092.76084175,36067808.42136644,35837240.59057086,36073505.031985976,35721723.195130125,35865386.08619965
3,36029113.209157705,36227186.25464302,36148124.565156594,36740174.14276869,36331957.03510867,36110321.5629646,36517944.480242826,36115403.98242486,36210749.98421274
4,36108609.27804292,36281240.48833055,36222887.64234775,36784813.771710426,36465773.07653854,36347923.558676556,36569511.9385029,36195877.158085436,36457910.543533005
5,36160922.20794023,36492460.78077905,36145988.84864058,36819459.59114212,36617256.22705177,36527185.8004996,36456407.486606106,36258917.12299955,36542200.07386014
