,1000,1500,2000,2500,3000,3500,4000,4500,5000
0,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186,27744116.10124186
1,34809925.2672747,34817516.890156694,34794154.33856414,34941070.9145297,34830865.431436665,34603254.04818336,35145038.125187755,34949733.4590516,34876648.11872445
2,35339688.94353801,35265193.64611927,35656911.67646055,35736335.26911754,35676747.88008219,35472389.463945,35578509.4518634,35428987.68650778,35571066.048116565
3,35003277.45037146,35672776.0870668,35799089.62307669,36183403.36553829,35783490.52358063,35659686.57704431,36103368.92423694,35701916.29594,35800817.11915947
4,35063100.712984554,35720806.46769413,35739286.511314616,36090289.389607444,36112769.68240582,35815653.72610698,36255753.03756813,35894958.296595074,36001559.14017523
5,35269847.84819764,35870812.92343078,35565255.61191031,36164709.65724372,36014041.720890716,35940056.667551875,36162568.91204791,35908761.33777052,36128082.2644671
