# Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
11/07/1998,138.4347445,117.1796422,177.7135561,111.781053,156.3549289,130.4525417,174.694397,134.4673848,185.5098112,129.6475705,164.8259425,157.34456,115.6084483,171.669686,130.5139189,173.4231846,143.4911836,171.2799724,119.5001302,183.8266249,135.3753152,150.3973919,117.8414704,155.8805135,95.57841147,157.7875216,134.0012328,100.4514569,161.2597298,141.7104921,168.3008518,138.4533555,191.1160417,117.2779207,149.9502032,137.3331837,172.1630273,111.2576818,163.384972,102.0566762,143.9122337,120.248618,164.8747278,122.5776359,185.2574533,108.6884982,134.6985652,111.3462952,163.7595656,145.4762117,180.2400875,114.8666524
12/07/1998,4543.64684,4465.450797,5696.891734,4548.783952,4367.210344,5028.081085,5094.275528,4942.701146,5271.148308,4411.606006,4756.58573,4760.334582,4593.740798,5163.372586,4561.574351,4864.171604,5114.822886,4871.512586,4546.542536,5366.70455,4619.247529,5009.971562,4183.946413,5201.362437,3845.722567,5413.534282,4258.047655,4252.40139,4704.410298,5061.831104,4672.170561,4908.754962,5445.058533,4599.663284,4619.445718,4468.384214,5606.779688,4151.680909,5320.253013,3951.50657,4823.404433,4355.822038,4932.284807,4410.955474,5658.929997,4034.15423,4354.316535,3943.727717,5316.473441,4872.269089,5723.033598,4451.38454
13/07/1998,3973.833114,3765.434237,4952.892477,3794.961231,3867.057751,4237.444222,4516.279043,4207.082435,4662.244791,3776.781226,4188.508735,4154.819055,3832.362185,4508.436155,3939.822268,4335.644891,4376.119534,4288.366959,3838.547441,4739.447805,3962.479593,4335.82738,3538.528142,4487.200288,3229.866986,4663.675437,3700.383137,3533.017969,4117.218744,4297.762442,4169.292101,4207.992626,4812.955365,3855.99015,4033.258803,3857.741837,4889.026326,3494.409537,4593.710073,3289.727367,4166.290929,3705.643712,4352.405025,3737.434489,4959.404748,3385.650485,3806.714391,3368.825972,4606.846715,4169.172168,4987.59426,3738.844894
14/07/1998,3344.785332,3101.083792,4153.144771,3105.238864,3280.924792,3489.412459,3828.186671,3481.975569,3947.737074,3139.827198,3536.918533,3491.737699,3137.998979,3788.682873,3291.401503,3683.30546,3638.688757,3622.675377,3164.524561,4008.108391,3298.787766,3625.019586,2922.312406,3745.371549,2654.205174,3887.489069,3106.041756,2883.618944,3467.308372,3555.724804,3549.738369,3497.381836,4075.85678,3165.40633,3389.530308,3222.119074,4106.108477,2876.062482,3838.436331,2690.978354,3479.708688,3067.320425,3680.840507,3086.004239,4177.274586,2782.274239,3202.96586,2796.3551,3857.470668,3465.15007,4185.201528,3071.776297
15/07/1998,2764.526923,2527.265173,3423.577673,2520.062632,2726.517119,2843.936872,3176.551843,2845.44058,3273.872736,2574.765607,2927.779102,2882.305963,2548.98462,3126.589663,2707.040381,3058.859327,2985.61287,3000.568499,2581.156327,3320.459384,2708.14574,2982.152784,2387.32639,3078.248368,2160.556012,3191.304032,2563.995419,2336.473973,2866.764926,2907.045173,2954.869202,2865.769342,3381.550727,2574.800982,2797.567259,2649.627717,3388.092533,2343.657211,3158.07588,2184.754705,2861.013691,2507.461702,3050.285783,2518.557521,3452.940259,2265.269796,2646.306791,2290.674246,3178.006383,2841.128375,3449.951421,2499.485988
16/07/1998,2272.167486,2057.061294,2808.267384,2045.295302,2249.75433,2315.151334,2616.923231,2319.656482,2696.15337,2104.84005,2407.941524,2366.398744,2070.744662,2566.081638,2217.200957,2520.395183,2442.560592,2469.384633,2102.416323,2732.103675,2215.954752,2442.53857,1947.179728,2519.791442,1757.50411,2609.671728,2106.205335,1894.289666,2356.69555,2371.723241,2440.16327,2340.601807,2786.29354,2093.311997,2296.431247,2169.893524,2780.958273,1907.896695,2587.631003,1774.39336,2342.597195,2044.992871,2510.827063,2051.607427,2837.502993,1843.142211,2174.170194,1871.185579,2606.364307,2322.377769,2828.984723,2032.309836
17/07/1998,1870.099961,1681.141479,2307.745135,1668.058741,1857.186655,1892.39396,2156.961193,1897.45591,2221.7536,1725.681743,1982.279538,1945.839154,1690.366539,2109.280832,1820.155087,2077.104648,2004.163764,2034.120283,1719.232355,2249.699781,1818.226092,2004.914114,1594.165745,2067.566306,1435.889758,2139.41327,1733.188297,1543.778424,1939.932824,1941.763436,2015.103173,1917.205834,2297.286784,1709.500198,1887.958332,1781.131653,2286.342915,1559.640987,2125.058734,1448.284691,1922.558778,1673.50548,2068.371141,1677.430928,2334.744907,1506.240492,1788.77977,1533.257008,2141.858152,1903.910664,2323.725133,1659.692499
18/07/1998,1547.015106,1383.305868,1906.651833,1370.413125,1539.950849,1557.411907,1785.943332,1562.0923,1839.300089,1423.418217,1639.781461,1608.370566,1389.929819,1742.862417,1502.703232,1719.326346,1654.396104,1683.64067,1415.361462,1861.262383,1500.767346,1654.95892,1313.749526,1706.266805,1181.348701,1764.184411,1433.775187,1267.649621,1604.928546,1600.005714,1671.083558,1579.994582,1902.840944,1405.964654,1560.239993,1470.363578,1889.594122,1283.725299,1755.051972,1190.83831,1586.84752,1378.294408,1711.938782,1380.584524,1930.768368,1239.539133,1479.224341,1264.148894,1769.789044,1570.348058,1918.913273,1364.940452
19/07/1998,2231.472992,1899.48242,2659.561558,1870.92623,2195.875817,2136.984222,2506.053246,2141.185757,2605.548077,1983.798007,2318.336771,2264.236334,1914.858943,2454.356259,2166.667462,2422.8166,2285.730683,2394.580547,1942.041882,2622.166616,2169.271545,2291.812303,1830.817846,2368.610356,1609.71366,2431.909875,2013.029765,1721.90789,2278.490643,2219.396005,2366.516396,2173.142219,2699.102893,1927.72191,2185.497444,2054.130739,2618.190889,1853.449349,2456.067515,1652.84277,2199.404389,1896.4967,2400.409543,1908.483042,2709.283225,1719.204954,2050.33782,1746.998032,2467.53301,2197.728727,2671.222082,1875.441868
20/07/1998,2060.5677,1681.327829,2395.700965,1644.570664,1986.30464,1891.159696,2278.064339,1906.853656,2368.019137,1764.63901,2102.292568,2043.854801,1681.580136,2216.344492,1991.544477,2206.169412,2040.848058,2170.431666,1720.35565,2374.059327,1987.172613,2060.57101,1622.825224,2125.649165,1417.88527,2181.396533,1802.567344,1509.155342,2058.619591,1972.912709,2151.826707,1938.597172,2451.644444,1699.889799,1973.639192,1837.204423,2363.785645,1684.307563,2204.458335,1450.46776,1972.622025,1688.063873,2169.422375,1694.255179,2449.545276,1516.52983,1844.036874,1552.963435,2219.445655,1962.374876,2411.036949,1651.731954
21/07/1998,1816.528566,1442.522211,2077.864007,1404.779611,1728.20356,1622.563617,1986.581253,1641.441242,2064.928164,1518.79077,1830.47766,1774.958089,1436.341333,1924.752464,1750.708549,1924.74175,1761.747153,1889.972617,1477.027789,2064.541857,1744.103078,1784.763056,1394.5541,1839.216667,1213.127168,1886.180292,1558.49898,1286.77752,1789.418792,1697.692824,1877.363699,1670.639175,2137.866815,1455.279692,1714.188415,1586.427298,2052.913679,1471.309719,1908.37245,1238.58531,1706.228631,1453.082784,1884.872273,1455.932375,2129.324964,1298.991514,1597.6066,1336.026642,1923.853867,1693.261884,2092.70341,1412.737326
22/07/1998,1566.038002,1220.544718,1770.93542,1185.050337,1476.599612,1373.021464,1699.112999,1391.473457,1766.115596,1287.878184,1563.902579,1514.037402,1212.123626,1641.52475,1506.357507,1646.03106,1497.575688,1615.225555,1250.4965,1762.107625,1499.597145,1519.540184,1181.797961,1564.921051,1024.770544,1603.747992,1325.979549,1084.221528,1527.66024,1439.559215,1606.51833,1417.374699,1828.967774,1229.705513,1462.179736,1348.070976,1751.181162,1261.163218,1624.765653,1045.145805,1451.482027,1232.046639,1608.006124,1232.989425,1817.470281,1098.262251,1360.494767,1132.57712,1639.37825,1438.404941,1783.846499,1192.897218
23/07/1998,1337.301261,1028.188805,1499.515683,996.1457833,1252.85901,1156.801646,1442.199886,1173.456987,1499.086319,1086.635409,1326.359123,1282.734277,1019.461743,1390.39962,1284.494984,1396.627441,1266.190656,1370.421134,1053.975367,1493.21875,1278.383364,1285.577395,996.9904324,1323.447934,862.41385,1355.357634,1121.681837,910.6532827,1295.258961,1214.699968,1364.300777,1196.045385,1552.997845,1035.035708,1238.700177,1139.050212,1483.671288,1072.828336,1374.927957,879.0360889,1227.374692,1039.312805,1362.318249,1039.189733,1540.50844,924.9069059,1151.249874,955.4126216,1388.149606,1215.258109,1510.239211,1003.479431
24/07/1998,1139.11603,866.8610965,1269.017033,838.5041993,1062.117008,975.4501168,1222.645529,989.9477809,1270.892019,917.2480095,1123.734712,1086.01599,858.6604653,1176.847242,1092.926868,1183.443988,1070.706856,1161.550264,889.0090061,1264.224542,1087.695546,1087.219611,841.667905,1118.961611,726.6568753,1145.206501,948.7918011,766.1035124,1097.365048,1025.456365,1157.17368,1009.507591,1317.126331,872.1611115,1048.616465,962.4590852,1256.143121,911.3836947,1163.196938,740.4374464,1037.666734,877.0673099,1153.285451,876.3707457,1304.69909,779.7623024,973.7945319,806.3634553,1174.910814,1026.866886,1277.735696,845.1789447
25/07/1998,971.6416503,733.5294879,1076.909191,708.6658818,902.6808352,825.5519227,1038.90327,837.9576969,1079.920244,776.9103219,954.3827661,921.905215,726.1610883,998.7345284,931.4228597,1005.074239,908.2702963,986.911573,752.5710633,1073.068195,927.0637386,922.103049,713.0629476,948.8678889,614.6636802,970.5464649,804.9902865,647.2081822,932.1055151,868.6619255,983.7292937,854.8666078,1119.665422,737.756352,890.0416919,815.7948796,1066.317122,775.8805559,986.9443615,626.247993,879.9007532,742.6544977,978.8821644,741.6718193,1107.831983,659.9096321,826.0392359,682.9133353,997.2168071,870.4532972,1083.933689,714.6609445
26/07/1998,831.7097128,623.9104563,918.0143454,602.1845739,770.5025959,702.2946324,886.4885424,712.8324979,921.5086298,661.3237488,814.0427329,786.0765407,617.435587,851.3584963,796.7104985,857.1792455,774.1576063,842.1295775,640.3292909,914.8152292,793.1270769,785.6643438,607.1582221,808.3844108,522.6942243,826.4005238,686.1947191,549.7928939,795.2072077,739.5076077,839.7780829,727.469599,955.8067035,627.3667259,758.803047,694.792172,909.1960453,663.1853082,841.2706351,532.5507373,749.6161333,631.9648463,834.5379611,630.8626007,944.8059019,561.4129692,703.9186472,581.2564733,850.2407899,741.4232109,923.6588505,607.5361176
27/07/1998,715.246587,533.7882757,786.7929081,514.8066352,661.1345589,600.9440197,760.3523298,609.8766362,790.4090648,566.1649103,697.9883636,673.8492861,528.1610466,729.6262693,684.7392531,734.8460818,663.521079,722.3506621,548.002299,784.0542046,681.8127864,673.075829,519.9641848,692.4965476,447.1386863,707.5728903,588.1597895,469.9088926,682.0107746,633.1649705,720.585883,622.5857975,820.1429761,536.6736433,650.3780837,595.0519357,779.3702059,569.7013272,721.0218855,455.6144571,642.1499618,540.8563722,715.2854281,539.7296796,810.0533409,480.4467435,603.1249761,497.5775421,728.8485343,635.0677651,791.3322805,519.5734958
28/07/1998,618.2909158,459.4792884,678.2212997,442.8658104,570.4960083,517.3635343,655.8210562,524.9422747,681.7639302,487.6177514,601.8711781,580.9588694,454.6127386,628.898003,591.6209481,633.5210618,572.0383923,623.1071656,471.8406683,675.8310593,589.2375202,579.9813828,447.9769445,596.6961731,384.870603,609.4035847,507.0798727,404.1714144,588.2558929,545.3742585,621.762828,536.0211815,707.6688826,461.9297658,560.6443792,512.6478283,671.9097914,492.0668413,621.5560099,392.2274264,553.3155647,465.6704201,616.5922697,464.5720926,698.484017,413.6860846,519.7680809,428.51371,628.3933007,547.1940626,681.8818254,447.1126618
29/07/1998,537.3610811,397.9301179,588.046948,383.3476297,495.1089033,448.1241055,568.894473,454.5709607,591.4155478,422.5006058,521.9817326,503.7861049,393.7273134,545.2371007,513.9609579,549.305984,496.0825804,540.5859457,408.731865,585.9322418,512.0209973,502.7042405,388.281813,517.1857999,333.3109908,527.9735403,439.7527372,349.8064152,510.3188927,472.5842015,539.5471451,464.2713739,614.0987215,400.0411167,486.1027748,444.2856864,582.6303606,427.385644,538.9571817,339.7495827,479.5885175,403.3557261,534.6099459,402.3135217,605.7697747,358.3825934,450.5627744,371.2633321,544.9446828,474.2882442,591.0096579,387.1370962
30/07/1998,469.5370327,346.6736048,512.7868595,333.8293661,432.1114517,390.4546426,496.2735823,395.9582636,515.9351506,368.2328235,455.2675985,439.3621231,343.0415383,475.4153948,448.9238877,478.9869638,432.698228,471.6475669,356.1581353,510.897523,447.3440901,438.2389469,338.5172869,450.865101,290.382134,460.0871335,383.5649181,304.5890759,445.2224402,411.9141758,470.833787,404.490673,535.896561,348.5139083,423.8827197,387.2829626,508.0988502,373.2575556,470.0248449,296.0586853,418.0924994,351.4372435,466.1807881,350.4641519,528.3558857,312.3189532,392.8226217,323.5550302,475.2845531,413.4904883,515.1946409,337.2186818
31/07/1998,412.4255684,303.7395653,449.6332127,292.3836631,379.1887036,342.1419122,435.2863612,346.8595304,452.5456469,322.7480073,399.2603607,385.2910282,300.5946551,416.8286464,394.1924921,419.962176,379.5104394,413.7519352,312.1071218,447.9329332,392.9046934,384.1661602,296.7933717,395.2404,254.4280018,403.1766571,336.4142443,266.7520677,390.5607882,361.0572881,413.1060043,354.3990344,470.1971635,305.3600018,371.6677031,339.4857906,445.5444183,327.7309468,412.1822314,259.4656882,366.514539,307.933242,408.7564359,307.033639,463.3712653,273.7260518,344.3843894,283.5705921,416.8187968,362.5052568,451.5982439,295.4235782
1/08/1998,364.0885842,267.5628984,396.3397986,257.4838175,334.4838013,301.4274689,383.7878966,305.4888158,399.0178276,284.4013088,351.9809432,339.6546875,264.8325595,367.3926306,347.8941146,370.1441863,334.6233727,364.8615423,274.9790661,394.8010356,346.8432004,338.5526131,261.6059025,348.3201959,224.134764,355.1932331,296.6215307,234.8969502,344.405962,318.1769727,364.3423116,312.1809108,414.6995256,269.0019158,327.603223,299.1762655,392.7484856,289.2342141,363.3697935,228.6319861,323.0077193,271.2664123,360.2967604,270.4397799,408.5159197,241.199267,303.5189939,249.8630073,367.4720801,319.5019197,397.9500445,260.2186064
2/08/1998,322.9622369,236.898893,351.1110763,227.9182228,296.5091833,266.9125983,340.0594323,270.4244411,353.5653756,251.8826327,311.8449139,300.9189662,234.5210486,325.4409649,308.5200791,327.8613717,296.523387,323.3443653,243.5009154,349.7123199,307.6616195,299.8543024,231.7566587,308.5145903,198.4583996,314.502435,262.8456524,207.9147485,305.2145937,281.8101443,322.9219403,276.3901817,367.558901,238.1860814,290.2061723,264.9841751,347.9364775,256.5041588,321.9420405,202.4945192,286.0977031,240.1806714,319.1702815,239.4237737,361.9494741,213.6217082,268.8452018,221.2799137,325.5851875,283.0203331,352.435727,230.3861947
3/08/1998,287.7876091,210.7577249,312.5127074,202.7251918,264.0743594,237.4848593,302.7249837,240.5348242,314.758272,224.1487687,277.5848729,267.857779,208.679975,289.6422492,274.8575397,291.7761456,264.00274,287.894443,216.6597732,311.2364872,274.1558757,266.8387641,206.2914964,274.554943,176.569278,279.8009132,234.0161562,184.9258367,271.7523296,250.7916196,287.546771,245.8751698,327.2979413,211.916359,258.2913057,235.8170578,309.6899947,228.5274369,286.5851649,180.2091029,254.6081376,213.6759425,284.0731814,212.984222,322.2004893,190.1054131,239.2602292,196.9037977,289.8325466,251.8964037,313.606281,204.9593297
4/08/1998,257.5496229,188.3486557,279.3951613,181.137504,236.2237336,212.2554205,270.6801426,214.915595,281.4487317,200.3655183,248.1841791,239.4881676,186.5268985,258.9294235,245.9295572,260.8155596,236.0939773,257.4637565,193.6461016,278.2270252,245.3560092,238.5188735,184.447214,245.4253704,157.8048963,250.0456294,209.2754476,165.2287818,243.0289286,224.1894988,257.1744208,219.7150603,292.7303659,189.397308,230.9085026,210.8005928,276.8718367,204.488843,256.2464681,161.1018042,227.5970737,190.9526802,253.9603493,190.3210194,288.088968,169.9409787,213.8806658,176.0010307,259.1515834,225.1984003,280.3008398,183.1661782
5/08/1998,231.4243713,169.035143,250.8303566,162.5383137,212.1846945,190.508671,243.032047,192.8384556,252.708833,179.8607472,222.8213881,215.0162979,167.4323705,232.4409787,220.9439201,234.1126588,212.0163563,231.2051803,173.8079518,249.7581252,220.4753974,214.0981209,165.6087249,220.3063169,141.6321224,224.3955925,187.931354,148.259865,218.2441961,201.2528162,230.9618207,197.1680176,262.8967558,169.9888503,207.2905196,189.229777,248.5635486,183.728083,230.0762206,144.6304465,204.3046201,171.3667999,227.9878644,170.7899989,258.6616919,152.5573094,191.9935649,157.9805492,232.6842649,202.1749798,251.5824864,164.3859075
6/08/1998,208.7452091,152.3054185,226.0705071,146.4321503,191.3339973,171.6691967,219.060575,173.7177509,227.7901752,162.0937057,200.834263,193.8024096,150.8905277,209.4827921,199.2600842,210.9685713,191.1409218,208.4355351,156.6209882,225.0837962,198.8779233,192.935024,149.2810241,198.537825,127.6224141,202.1739103,169.4262465,133.5664228,196.7529204,181.3773107,208.2287631,177.6373189,237.0230306,153.1765068,186.8190835,170.5371045,224.0249048,165.7116849,207.3898348,130.3592788,184.1188723,154.4002166,205.475699,153.8732362,233.1502988,137.4951972,173.0246658,142.3668494,209.7391159,182.221273,226.6965673,148.1196726
7/08/1998,188.9672623,137.743654,204.5067676,132.4167813,173.1636269,155.2693936,198.1788617,157.0775357,206.0828488,146.6247287,181.6833327,175.3255045,136.4904851,189.4897351,180.3548636,190.8140287,172.9556551,188.5980999,141.6590307,203.596628,180.0439374,174.507517,135.0615233,179.5828558,115.4276273,182.8300207,153.3061498,120.7810756,178.0294102,164.0716148,188.4207136,160.637879,214.4781338,138.5423431,168.9907421,154.2609196,202.6530689,150.0042271,187.6299684,117.934343,166.5418973,139.6317794,185.8701343,139.1498855,210.9289412,124.3814697,156.5065448,128.7733332,189.7530366,164.8451857,205.0288487,133.9623618
8/08/1998,1721.98012,1280.968896,820.9601093,1332.793007,761.6504129,684.9016865,759.8243425,643.3899699,812.3387658,673.387126,1381.893519,1349.48162,660.391323,777.6398061,1762.826404,1359.336762,730.6290997,779.5091406,617.9158812,821.8936919,1781.353122,1377.491688,629.9955392,734.3557275,520.0730905,1515.470212,690.6874869,1674.394007,759.6742013,731.7552339,763.6037988,671.3726839,859.851492,628.0778242,1296.948202,680.1685852,1540.404268,1649.037723,790.8788504,589.8607228,1405.005749,587.6062848,759.0647498,611.638635,1555.61303,591.0741823,635.7222536,570.932285,778.7219803,1482.906179,792.5904981,628.5385408
9/08/1998,1459.857195,1014.512812,725.5789789,1062.916687,678.5076581,604.7909474,677.7330515,567.8608868,718.1825288,593.5079001,1169.304437,1102.145927,579.568965,690.2755635,1490.197641,1158.026739,649.9211657,689.396613,544.7702414,725.0641193,1495.769426,1104.821406,554.7576671,653.1471625,456.4432767,1222.401214,612.0282285,1391.757501,675.5824619,647.252844,682.7318904,593.3875998,761.8251189,552.502262,1056.808219,601.1689627,1233.811719,1380.012517,698.2093679,517.3930333,1188.803843,518.4131716,675.2836785,537.5299431,1267.858609,518.5184461,564.8131828,502.8407804,693.1735163,1249.567557,701.1212147,551.7332681
10/08/1998,1232.81736,818.1026927,630.0797423,863.5605237,593.6776567,526.2217863,591.6132323,492.7178588,623.166367,515.8583,992.2997796,909.9989233,503.0718017,601.1720623,1256.148328,986.7349325,568.146321,599.0646088,473.3505643,628.3550825,1254.982007,898.5422151,482.2647549,569.9575369,395.7178731,999.97327,533.9053076,1160.1428,589.8664906,563.8897651,597.7268691,515.7029363,662.5582652,479.7003886,870.8588686,523.0369687,1001.913323,1155.619932,606.579261,449.1439526,1010.461436,450.0761304,589.0699169,465.6613407,1044.625211,449.6369728,492.4551363,436.5714075,605.5564856,1059.557429,608.307952,478.5369483
11/08/1998,1039.999582,668.5516364,542.1532252,710.7862446,514.2608005,454.0956176,510.654032,423.68271,535.5636335,444.8448159,843.2653037,757.2697489,433.860929,518.2570359,1058.345105,840.5810623,491.9352757,515.764289,408.0263152,539.548688,1053.924083,738.5169413,416.1862367,492.2638902,340.7663787,826.3731651,461.6727173,970.0419565,509.874499,487.0706941,517.4147272,444.1461669,570.6956251,413.4402013,723.5256916,451.1064558,822.3159279,969.335889,522.4809725,387.4728555,860.5647412,387.3984957,508.4794644,400.2756753,867.6885117,387.3438763,425.0670667,376.0763759,523.6517152,901.0862379,522.5675814,412.2167035
12/08/1998,878.7894221,552.4312769,464.8998406,591.2295707,443.5484947,390.5875386,438.7436188,363.0918933,458.6442928,382.4377157,718.2336801,634.6552026,373.2894114,444.941326,893.453985,716.9851221,424.2536396,442.4819194,350.6594556,461.7337055,887.6668274,612.6307822,358.1616901,423.3524698,292.7622321,688.9021767,397.7729605,814.5361152,438.8867244,419.2585122,445.7275515,381.1796453,489.758504,355.36127,605.5638256,387.7272908,681.3145079,815.8048366,448.5981069,333.5042136,734.638907,332.3722274,437.01597,343.1128907,726.0574646,332.9023402,365.4066378,323.0230384,450.9033072,768.5663149,447.2463068,354.2077763
13/08/1998,745.2138061,461.0147539,398.7404235,496.3597562,382.3429715,336.0028614,376.770142,311.2408553,392.8578823,328.8623056,613.8230211,535.6077981,321.3521059,381.9048533,757.0951613,613.2713817,365.7534228,379.6624701,301.4474284,395.2704558,750.9371245,512.617292,308.3297459,363.9441742,251.6901173,578.9931334,342.667069,687.5585629,377.630154,360.8713372,383.678798,327.1712691,420.3224529,305.5718394,510.487037,333.2666844,569.5024355,689.7953444,385.2619928,287.2148944,629.2203407,285.236115,375.4464445,294.2678613,611.9504458,286.2943999,314.0358094,277.558837,388.0897523,657.9358834,382.8385199,304.5325918
14/08/1998,634.9424841,388.2345238,342.8316418,420.2643907,330.1710712,289.6964973,324.1932051,267.4518383,337.3486949,283.4487568,526.839953,455.1552209,277.3189197,328.5001395,644.6831112,526.6083683,315.9213829,326.5372178,259.7579599,339.2468092,638.6585257,432.4782894,266.0505176,313.4953808,216.9399203,490.4171172,295.7982085,583.8015383,325.5564955,311.2756144,330.8414503,281.4686168,361.5727328,263.3990857,433.4002838,287.0957433,480.0562652,586.4539618,331.6651527,247.954239,541.1536459,245.3791423,323.2017459,253.0321728,519.473975,246.8390482,270.4474041,239.0766032,334.6663045,565.6759492,328.5201064,262.4821062
15/08/1998,543.9102662,329.7119438,295.8680853,358.6559393,286.0311013,250.6535714,279.915774,230.691311,290.7921907,245.1817099,454.37223,389.4297,240.183374,283.5662743,551.9814903,454.2705859,273.7712519,281.8865411,224.6455178,292.2977774,546.3281439,367.7418304,230.3833595,270.9608723,187.6866338,418.4954612,256.1995517,498.7806409,281.6055603,269.4190884,286.2013076,243.0344382,312.1773462,227.8757058,370.51897,248.1992191,407.9021183,501.5471958,286.5769469,214.8295853,467.5824237,211.8756944,279.1869809,218.4084578,444.0679639,213.6099967,233.7170207,206.6879437,289.5567296,488.6876732,282.9921871,227.0742753
