,nsample_104,nsample_117,nsample_130,nsample_143,nsample_156,nsample_169,nsample_182,nsample_195,nsample_208,nsample_221,nsample_234
11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,0.07890338782609205,0.07935928068047295,0.0796257961433845,0.07925182776207844,0.08061289329322749,0.0807124743322918,0.07855329949302266,0.07795587684203745,0.07915912007737637
9,0,0,0.07890338782609205,0.10224023781957418,0.10197216207209771,0.10193705082446569,0.1028875715952708,0.10301225509270952,0.10091660551316413,0.10052842323575108,0.10190646227338125
8,0,0,0.07890338782609205,0.11429221378895428,0.11367482246106932,0.11356877579954654,0.11467671278873043,0.11456280105250602,0.11177724049302591,0.11253960417820673,0.1144284303791494
7,0,0,0.07890338782609205,0.12216510935123336,0.12174118334003058,0.12157423180788804,0.12264198455214557,0.12261591211954896,0.1196912727293705,0.12046127393168246,0.121965987515602
6,0,0,0.07890338782609205,0.12216510935123336,0.13185294695729824,0.1314062272417248,0.13190667292193967,0.13205251814242774,0.12977498159788559,0.12046127393168246,0.121965987515602
5,0,0,0.07890338782609205,0.1378950596001514,0.1380502325848181,0.13750173118659953,0.13795778518119714,0.13811770495564596,0.13667889566755126,0.13550353708208224,0.1359067965845171
4,0,0,0.07890338782609205,0.14407628874080164,0.14440524865930496,0.14412259386443801,0.144078876209919,0.14449840418754967,0.1437416627121819,0.1411125016120743,0.14085162332919993
3,0,0,0.07890338782609205,0.14407628874080164,0.14220828383746226,0.14196903046595663,0.14250381678995636,0.14291243066177597,0.14179689796999614,0.13988749396026884,0.13979120170874781
2,0,0,0.07890338782609205,0.14407628874080164,0.14220828383746226,0.14196903046595663,0.14250381678995636,0.14291243066177597,0.14179689796999614,0.13988749396026884,0.13979120170874781
1,0,0,0.07890338782609205,0.14407628874080164,0.14220828383746226,0.14196903046595663,0.14250381678995636,0.14291243066177597,0.14179689796999614,0.13988749396026884,0.13979120170874781
