,100,200,300,400,500,600,700,800,900,1000
0,9.70720958591214e-13,7.33411212392007e-25,1.901553901587327e-36,5.190453164571447e-48,4.554871738061351e-59,5.764373571502487e-71,2.2571036351390184e-82,1.0774961988524082e-93,1.9035851422037275e-105,5.516316626638639e-117
1,0.5096277836422592,0.3970001840528049,0.3785649187681184,0.28314564210308607,0.24978575580213114,0.04918391060273842,0.0618553292499529,0.06543085810128998,0.042877342921976806,0.04714834549113271
2,0.6393879295886054,0.3982739196805437,0.44883896511861143,0.33948621631029485,0.45026643016909745,0.12064135051071241,0.15685139379067375,0.1666307935137649,0.14156732350380757,0.14239465359741843
3,0.6801258873799,0.6024953110935757,0.4785983366903848,0.35559775554527195,0.6637585263353408,0.550733227472917,0.42029184196173924,0.541019558397014,0.5833344694731418,0.43490882780142226
4,0.7682161311784869,0.7500569789308568,0.6207463565516133,0.617048449029724,0.7415256096745028,0.6287928760248567,0.7474143022924615,0.7437100820249478,0.676192210975582,0.7059918579001349
5,0.842059374417302,0.7873341726673742,0.7899135208879169,0.7453314403639043,0.8415075237536391,0.6737097530756335,0.6908318256784537,0.8128108413781999,0.8982671778656011,0.7953989549912776
6,0.8379449949243432,0.8853947069490946,0.9218299562585855,0.8751323643620794,0.9304124782407591,0.8452525151760079,0.8934354962765667,0.9395116803659308,0.9352987668869499,0.8905985948794924
7,0.9788812436160077,0.9824717250241899,0.9918967627385487,0.9977956041107547,0.9949151842282886,0.998070824820022,0.9975716576995304,0.9993558961714016,0.9981170400995836,0.9996564631718329
8,0.9937476034853763,0.9938597483116975,0.9990837468407342,0.9983651448602406,0.9993775956696787,0.9994508785737672,0.9992555972029881,0.998723462714986,0.9995374023628004,0.9995933701060215
